video_id,title,month,view_count,source_file,description,upload_date_raw
bnDBzf9Jiog,Boos for Israel’s entry at Eurovision rehearsal | #AJshorts,2024-05,857733,AJ,"Boos and shouts of ‘Free Palestine’ could be heard during Israel’s song at the rehearsals for the semi-final of the Eurovision song contest in Sweden. 

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-05-09T12:48:53Z
MHXntGVlXe4,US representatives denounce arrest of pro-Palestine protesters,2024-05,77229,TRT,"“They think they can intimidate and erase the overwhelming voices for peace and justice.”

US Representatives Cori Bush and Rashida Tlaib joined the George Washington University student protesters at a press conference on May 8 to show their support for the previously arrested pro-Palestine protesters.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-05-09T12:53:28Z
zBVLSiF-6rU,Israeli activists block Gaza-bound aid trucks on desert highway | AJ #Shorts,2024-05,88922,AJ,"Drone footage captured a long line of aid trucks bound for Gaza stuck on a narrow mountain pass after being blocked by Israeli activists. The demonstrators covered the roadway with large stones to prevent their passage through Mitzpe Ramon.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-05-09T14:51:14Z
#NAME?,500 left homeless as Israel destroys bedouin village in Negev desert,2024-05,114524,TRT,"500 Palestinian bedouins became homeless overnight in Wadi al Khalil, Negev desert as Israeli forces demolished 47 buildings due to being ""unlicensed"" on May 8.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-05-09T16:50:32Z
Dv69qo10trw,Thousands in Sweden protest Israel participating in Eurovision song contest | AJ #Shorts,2024-05,116432,AJ,"Thousands of protesters waving Palestinian flags marched in the streets of Malmo, Sweden calling for the suspension of Israel’s participation in this year’s Eurovision song contest. Israeli contestant Eden Golan is scheduled to perform tonight.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-05-09T17:43:04Z
T410yN16Vkc,Hunrdeds of Gaza water sites damaged or destroyed. #Rafah #Gaza #BBCNews,2024-05,15000,BBC,,2024-05-09T21:30:02Z
MAvg2JmSrCg,‘We’ll fight with fingernails’ says Israeli PM after US warning | AJ #shorts,2024-05,43103,AJ,"Israeli Prime Minister Benjamin Netanyahu said that Israel will fight alone ‘with our fingernails’ if necessary, in an apparent response to the US’ warning it would halt weapon supplies if Israel launched a full-scale invasion into Rafah.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-05-10T06:21:18Z
A7SYUwqAzPo,‘Israeli extremists’ set fire to UNRWA HQ in occupied East Jerusalem | AJ #shorts,2024-05,51822,AJ,"The UN agency for Palestinian refugees says it has been forced to temporarily close its occupied east Jerusalem compound after what it called “Israeli extremists” set fire to the perimeter following weeks of repeated attacks.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-05-10T07:17:55Z
VJtM5b2pFlc,Turkey halts trade with Israel - Counting the cost,2024-05,57911,AJ,,2024-05-10T08:15:14Z
QodTxGx6AVM,UN relief group issues dire warning on lack of aid into Gaza | AJ #shorts,2024-05,42721,AJ,"No aid supplies have entered Gaza for days, according to Sam Rose from the UN agency for Palestinian refugees, who told Al Jazeera that Israel’s ‘medieval siege and bombardment’ will have dire consequences.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-05-10T10:43:04Z
eHsMO3b_qYA,Pro-Palestine protests in Sweden against Israel’s Eurovision inclusion,2024-05,58885,TRT,"Thousands of pro-Palestinian protesters flooded the streets of Malmo, Sweden, where the Eurovision Song Contest 2024 is being held, in protest of Israel’s participation in the contest due to the country’s atrocities in Gaza.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-05-10T12:20:59Z
i0bDD6lBwxY,Olly Alexander will be singing for the UK on Saturday. #Eurovision #BBCNews,2024-05,14633,BBC,,2024-05-10T15:00:42Z
4cIHIoy-pO4,Gaza Children Hit By Shrapnel That Rips “Through Concrete” | Quotable,2024-05,70295,AJ,"James Elder, a spokesperson for UNICEF, describes seeing children with unspeakably awful burns, broken bones and shrapnel wounds caused by the Gaza war. He says there are children who’ve lost their entire families, causing so much trauma that they’ve fallen silent.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  http://www.aljazeera.com/
Download AJE Mobile App : https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-05-10T15:02:12Z
w16x4v3EEcg,Israel's Ambassador to the UN shreds UN Charter at the General Assembly | DW News,2024-05,19834,DW,"Israel's Ambassador to the UN shreds UN Charter at the General Assembly
Subscribe: https://www.youtube.com/user/deutschewelleenglish?sub_confirmation=1

For more news go to: http://www.dw.com/en/
Follow DW on social media:
►Facebook: https://www.facebook.com/deutschewellenews/
►Twitter: https://twitter.com/dwnews
►Instagram: https://www.instagram.com/dwnews
►Twitch: https://www.twitch.tv/dwnews_hangout
Für Videos in deutscher Sprache besuchen Sie: https://www.youtube.com/dwdeutsch",5/10/2024 16:10
sfJDWRE4DLY,Moment Israeli ambassador shreds UN Charter at General Assembly,2024-05,87434,TRT,"Israel's ambassador to the United Nations, Gilad Erdan, shredded a copy of the UN Charter as the General Assembly adopted a resolution to reconsider Palestine's full membership bid on May 10.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-05-10T17:56:21Z
vgTYTCvDjcM,Elderly Palestinian bids his wife farewell after she was killed in an Israeli attack,2024-05,205768,TRT,"63-year-old Palestinian Avni Abid bids his wife farewell after she was killed alongside the couple’s daughter and son in an Israeli attack on their house in the Maghazi Camp in central Gaza. More than 34,000 Palestinians have been killed in the 7 months of Israeli bombardment and blockade of the enclave.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-05-11T14:47:00Z
xnA0xh4vdLI,Palestinian children demand a ceasefire and a return to education in Gaza,2024-05,573699,TRT,"Palestinian child scouts in Gaza organise a demonstration in front of Al Aqsa Martyrs Hospital to demand an end to the Israeli war on the enclave that has claimed the lives of more than 34,000 Palestinians and destroyed all schools and universities in the territory.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-05-11T17:55:45Z
TKWNsdCWjHE,Thousands are protesting in Malmo against Israel’s inclusion in Eurovision. #Eurovision #BBCNews,2024-05,25607,BBC,,2024-05-11T18:56:10Z
K_bczafGKnI,Pro-Palestine USC valedictorian receives standing ovation,2024-05,77363,TRT,"The University of Southern California’s 2024 Valedictorian Asna Tabassum received a standing ovation at the university's awards ceremony.

Earlier, the university had canceled a planned graduation speech by Tabassum following objections from pro-Israeli groups about her social media posts supporting Palestine

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-05-11T19:33:00Z
kKM31DbnqQ4,Eurovision: Switzerland wins 2024 song contest | DW News,2024-05,23230,DW,"Switzerland has won the 2024 contest amid political protest, disqualifications and withdrawals surrounding the competition. 

Swiss rapper and singer Nemo presented ""The Code"", a drum and bass, opera, rap and rock song about Nemo's journey of self-discovery as a non-binary person.

Subscribe: https://www.youtube.com/user/deutschewelleenglish?sub_confirmation=1

For more news go to: http://www.dw.com/en/
Follow DW on social media:
►Facebook: https://www.facebook.com/deutschewellenews/
►Twitter: https://twitter.com/dwnews
►Instagram: https://www.instagram.com/dwnews
►Twitch: https://www.twitch.tv/dwnews_hangout
Für Videos in deutscher Sprache besuchen Sie: https://www.youtube.com/dwdeutsch
#esc2024 #eurovision #dwculture",5/12/2024 1:57
OcIeYQ1QQJE,Boos inside and protests outside Eurovision final over Israel's act | #AJshorts,2024-05,121688,AJ,"Israel’s performance at Eurovision was booed by spectators inside the venue, while outside protesters condemned Israel’s participation in the song contest while waging war on Palestinians in Gaza. Police forcibly removed activists, including Greta Thunberg. 

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-05-12T10:29:48Z
GW0CE22eSFs,Pro-Palestine protester escorted off stage at UT Austin graduation | AJ #shorts,2024-05,395680,AJ,"Video shows the moment a graduate holds up a Palestinian flag during a commencement ceremony at the University of Texas at Austin, before being escorted from the stage by security.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-05-12T11:14:45Z
wVKswkELiwo,Doctor calls for protection for 'threatened' Rafah hospital in Gaza,2024-05,24352,TRT,"“The Zionist enemy is breaking all international and humanitarian laws. There is no place for patients and injured to go to except this hospital.”

The director of Kuwait Speciality Hospital in Gaza calls for international protection for the patients as the Israeli army threatens the hospital.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-05-12T18:01:09Z
